Joe Crawford,1,2,4.5,2,0.5,30,25,100,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Crawford,8,281,12.2,2.5,3.1,41.1,31.7,82.6,46.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Creek,1,5,4.2,2.4,1.2,50,0,71.4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jim Creighton,1,32,1,1.4,0.1,27.9,23.4,43.8,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ron Crevier,1,3,0,0.3,0,0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hal Crisler,1,4,1.5,3,0,33.3,23.4,100,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Crispin,1,21,3.8,0.5,1.2,38.2,38.5,92.3,49.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie Criss,8,418,8.5,1.4,3.2,43.2,17.9,83.1,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russell Critchfield,1,47,3.4,0.6,1.1,36.1,0,65.5,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Winston Crite,2,31,2.8,2.1,0.5,47.9,23.4,76,47.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Javaris Crittenton,2,113,5.3,2.4,1.8,44.2,23.1,63.8,45.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dillard Crocker,5,154,8.8,2.2,1.3,31.6,28.6,70.6,47.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bobby Croft,1,62,5.2,3.3,0.7,36.2,0,65.2,36.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geoff Crompton,6,82,1.2,1.7,0.3,37,14.2,44.2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terry Crosby,1,4,1.5,0.3,1.8,50,27.9,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Croshere,12,659,6.8,4,1,40.7,34,86.1,46.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Cross,1,21,1.2,1.4,0,25,23.4,56,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pete Cross,3,182,5.8,8.3,1,43.1,17.7,69.5,48.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russell Cross,1,45,3.7,1.8,0.5,57.1,14.2,41.8,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chink Crossin,3,147,4.7,1.8,1.5,31.8,27.9,71.1,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Crotty,11,477,4,1.1,2.1,43.1,38.4,83.7,48.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bill Crow,1,1,3,2,0,12.5,27.9,25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Crow,1,15,5.6,1.8,0.5,43.8,23.4,70,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corey Crowder,4,58,2.1,0.8,0.3,36.9,38.2,70.8,42.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jae Crowder,10,735,9.6,4.3,1.6,41.7,34.6,77.7,51.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al Cueto,2,149,5.3,4.9,1,40.4,23.8,71,40.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrett Culver,3,134,6.6,2.7,1.2,40.1,28.3,49.7,45.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarron Cumberland,1,3,0.7,1,0.3,50,0,73.7,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pat Cummings,12,683,9.6,5.6,1.2,49.7,0,73.7,49.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terry Cummings,18,1183,16.4,7.3,1.9,48.4,29.5,70.6,48.5,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Vonteego Cummings,3,199,6.9,1.9,2.7,38.3,32.1,72.6,42.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy Cunningham*,11,770,21.2,10.4,4.3,45.2,26.3,73,45.2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Cade Cunningham,1,64,17.4,5.5,5.6,41.6,31.4,84.5,47.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dante Cunningham,10,715,5.8,3.7,0.7,46.9,34.5,64.9,49.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dick Cunningham,7,358,2.8,3.7,0.6,40.6,14.2,63.6,45.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jared Cunningham,4,84,2.3,0.7,0.5,34.7,30.6,67.4,40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William Cunningham,2,23,0.6,1.7,0.1,25.9,14.2,0,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Radisav Ćurčić,1,20,2.9,2.5,0.6,39,14.2,72.2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armand Cure,1,12,0.8,3,0,26.7,23.4,66.7,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Earl Cureton,17,674,5.4,4.7,1,47.3,0,53.8,47.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Bill Curley,7,147,2.7,2,0.4,44.4,22.2,74.3,44.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fran Curran,2,123,4.9,1.8,1.2,39.5,27.9,77.4,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dell Curry,16,1083,11.7,2.4,1.8,45.7,40.2,84.3,51.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Eddy Curry,12,527,12.9,5.2,0.5,54.5,100,64.2,54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JamesOn Curry,1,1,0,0,0,38.6,27.9,73.7,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Curry,12,667,4.5,1.6,1.2,44.7,29.8,82.5,46.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seth Curry,9,377,11.3,2.2,2.2,47.7,43.9,85.4,58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen Curry,13,826,24.3,4.6,6.5,47.3,42.8,90.8,58.1,8,8,1,0,0,1,0,0,2,0,0,0,0,1,1,1,2,4,1
Rastko Cvetković,1,14,0.7,0.8,0.2,31.3,0,0,31.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike D'Antoni,4,180,3.4,1.5,2,41.4,0,73.5,41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Dabich,1,10,2,1.3,0.2,66.7,14.2,44.4,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ed Dahler,1,14,2.5,1.6,0.4,36.8,23.4,100,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quintin Dailey,10,528,14.1,2.5,2.3,45.4,15.8,77.9,45.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samuel Dalembert,14,886,7.7,7.8,0.5,52.1,8.3,70.6,52.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Howie Dallmar,3,146,9.6,3,2.3,28.3,23.4,69.8,45.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Erick Dampier,16,987,7.4,7.1,0.8,49.8,12.5,62.6,49.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louie Dampier*,12,960,15.9,2.6,4.9,44.4,35.8,82,47.4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bob Dandridge*,13,839,18.5,6.8,3.4,48.4,16.7,78,48.4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Antonio Daniels,14,872,7.6,1.8,3.4,44.4,31.1,79.3,47.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Erik Daniels,1,21,0.6,0.9,0.2,33.3,50,67.6,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lloyd Daniels,6,200,7.1,2.2,1.6,40.3,31.6,74.3,45.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marquis Daniels,10,548,7.9,2.8,1.8,45.1,23.5,72.1,46.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mel Daniels*,10,639,18.4,14.9,1.8,46.8,8.8,65.7,46.8,7,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0
Troy Daniels,7,339,6.6,1.3,0.5,40.1,39.5,79.9,54.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sasha Danilović,2,75,12.8,2.4,2,43.9,37.9,78.9,51.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Dantley*,15,955,24.3,5.7,3,54,17.1,81.8,54,6,2,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
Pete Darcey,1,12,0.9,0.8,0.2,16.7,14.2,55.6,45.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy Darden,1,26,8.1,1.8,2.6,32.1,27.9,68.8,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ollie Darden,3,223,9.2,6.2,1,43.5,18.2,69.5,43.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yinka Dare,4,110,2.1,2.6,0,39.6,14.2,57,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse Dark,1,47,3.6,0.8,0.6,47.1,27.9,55,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nate Darling,1,7,1.3,0.1,0.1,28.6,28.6,100,42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rick Darnell,1,11,2.4,3.3,0.8,36.7,17.7,57.1,36.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy Darrow,1,5,2.4,1.4,1.2,20,27.9,85.7,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gigi Datome,2,55,3.4,1.4,0.4,41.4,31.6,81.8,48.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brad Daugherty,8,548,19,9.5,3.7,53.2,14.3,74.7,53.2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mack Daughtry,1,4,3.3,1.3,0.8,40,27.9,100,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kornél Dávid,3,109,5,2.8,0.6,44.6,0,81.7,44.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jermareo Davidson,2,52,3.1,1.8,0.3,42.5,23.4,57.8,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob Davies*,7,462,14.3,2.9,4.9,37.8,28.6,75.9,47.1,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Brandon Davies,2,78,3.7,2.5,0.7,41.1,22.7,64.4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Davis,10,604,23.8,10.2,2.3,51.5,30.3,79.4,52.9,8,4,1,4,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1
Antonio Davis,13,903,10,7.5,1.1,44.8,8.7,72.7,44.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aubrey Davis,1,59,4.9,3.1,0.2,28.1,28.6,63.5,47.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baron Davis,13,835,16.1,3.8,7.2,40.9,32,71.1,46.5,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Davis,4,40,1.4,1.3,0.1,35.6,23.4,46.2,35.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bill Davis,1,47,1.8,3,0.2,24,23.4,34.1,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob Davis,1,9,1.8,0.6,0.2,21.4,23.4,66.7,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brad Davis,15,961,8.2,1.8,4.9,51,32.1,82.8,53.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian Davis,1,68,1.9,0.8,0.3,31.7,33.3,73.5,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles Davis,9,415,5.3,2.4,0.7,45.1,17,73.7,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie Davis,3,144,8.9,1.5,2.2,40.8,27.9,80.6,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dale Davis,16,1094,8,7.9,0.9,53,0,56.2,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deyonta Davis,3,107,4.2,3.2,0.4,59.9,0,63.5,59.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight Davis,5,340,8.6,5.9,1.6,42.3,23.4,73,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ed Davis,12,722,5.9,6.4,0.7,56.7,0,58.3,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emanual Davis,7,226,4.9,1.9,1.8,39.4,35.2,78.7,47.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glen Davis,8,514,8,4.4,0.9,44.7,18.2,70,44.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Harry Davis,2,44,4,1.6,0.4,43.6,23.4,68.9,43.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hubert Davis,12,685,8.2,1.5,1.7,45.8,44.1,83.7,53.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jim Davis,8,597,6.7,5.2,1.2,46.1,17.7,67.4,48.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Davis,10,750,12.9,2,4.5,44.8,17.6,82.1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Josh Davis,9,67,2.3,1.7,0.3,37.3,32.9,72.4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee Davis,8,453,7.8,4.8,1,48.2,18.9,60.7,48.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Davis,1,33,3.8,1.1,0.4,48,10,82.4,48.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Davis,5,230,5.5,3,1.3,44.2,24.6,65.5,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mel Davis,4,190,5.3,4.3,0.9,37.6,23.4,70.9,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mickey Davis,6,309,5,2.7,1,45.5,0,83.5,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Davis,4,242,10.1,2.1,1.7,42.4,26.1,76.5,42.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Davis,1,8,1.8,1.3,0,40,23.4,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monti Davis,1,2,1.5,2,0,20,23.4,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Davis,4,82,2.6,1.9,0.4,40.2,0,73.2,40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ralph Davis,2,150,8,1.7,2.8,40.9,27.9,67.7,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Davis,1,3,0.7,1.3,0.3,0,14.2,100,45.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ricky Davis,12,736,13.5,3.5,3.3,44.6,36.1,78.1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ron Davis,6,78,5.3,1.8,0.7,42,25,57.1,42.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terence Davis,3,163,8.5,3,1.5,43.7,36.6,83.5,54.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terry Davis,12,480,6.4,6,0.6,47.2,15.8,60.5,47.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Davis,1,1,0,1,0,0,14.2,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walt Davis,5,325,4.8,4.3,0.7,37.7,17.7,69.5,48.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walter Davis,15,1033,18.9,3,3.8,51.1,27.2,85.1,51.6,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Warren Davis,6,447,12.2,9.2,2.1,48,12.5,69.1,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willie Davis,1,8,2.3,1.6,0.3,46.7,14.2,50,46.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Dawkins,1,4,0.8,0.5,0.3,16.7,16.7,73.7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darryl Dawkins,14,726,12,6.1,1.3,57.2,13.3,68.5,57.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Dawkins,9,541,11.1,2.5,5.5,45.6,33,85.7,47.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Dawkins,1,57,5.5,2.2,1.4,47,20,68.8,47.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Branden Dawson,1,6,0.8,0.7,0,40,23.4,100,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Dawson,1,4,3.8,2.5,0,58.3,23.4,50,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy Dawson,1,21,5.6,1,1.5,34.6,14.3,58.1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony Dawson,5,6,2.8,0.8,0.2,46.7,50,100,53.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Todd Day,9,483,12.3,3.4,1.5,40.6,34.5,73.9,46.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Daye,6,293,5.2,2.6,0.7,40.2,35.1,77.8,46.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Darren Daye,5,328,6.8,2.6,2,49.1,11.8,68.1,49.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nando De Colo,2,119,3.8,1.8,1.7,42.9,36.3,83.5,49.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy DeAngelis,1,8,1.3,0.8,1,50,27.9,66.7,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dave DeBusschere*,12,875,16.1,11,2.9,43.2,28.6,69.9,47.1,8,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Andrew DeClercq,10,587,4.8,4.2,0.6,50.7,0,62.1,50.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Javin DeLaurier,1,1,0,1,0,41,23.4,67.6,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nate DeLong,1,17,3.8,1.8,0.8,47.6,14.2,68.6,45.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe DePre,3,119,7,1.9,1.6,47.7,20,73.5,47.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeMar DeRozan,13,957,20.8,4.4,3.9,46.5,28.8,83.7,47.8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hank DeZonie,1,5,3.4,3.6,1.8,24,17.7,71.4,48.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Deane,1,7,1.4,0.9,0.9,18.2,100,71.4,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabriel Deck,2,17,6,2.7,1.7,49.4,21.1,81.8,51.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dewayne Dedmon,9,477,6.4,5.9,0.7,52.7,33.8,73.5,56.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don Dee,1,58,5.7,5,0.6,35.7,0,74.7,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Archie Dees,4,190,8.1,4.8,0.7,40.2,17.7,79.4,48.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terry Dehere,6,402,8,1.5,2.6,41.1,37.8,77.9,47.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Dehnert,1,10,1.4,3,0,40,23.4,33.3,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryce Dejean-Jones,1,14,5.6,3.4,1.1,40.6,37.5,52.4,49.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam Dekker,7,201,5.4,3,0.8,47.8,28.8,60.6,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vinny Del Negro,14,771,9.1,2.3,3.2,47.5,35.9,84,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Delaney,2,127,5.7,1.8,2.8,37.7,30.8,80.5,43.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bison Dele,8,413,11,6.2,1.1,52.8,14.3,69.1,52.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carlos Delfino,9,507,8.1,3.6,1.7,40.1,36.5,75.8,49.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ángel Delgado,1,2,1.5,2,0,20,14.2,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony Delk,10,545,9.1,2.5,1.9,40.8,34.3,76.9,45.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew Dellavedova,8,447,5.5,1.8,3.7,38.6,36.4,84,47.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fennis Dembo,1,31,1.2,0.7,0.2,33.3,0,80,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Larry Demic,3,206,4.7,3.9,0.5,45.9,0,58,45.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dell Demps,4,20,3,0.5,0.5,50,33.3,76.2,51.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Dempsey,5,315,5,3.6,2.3,40.7,27.9,66.1,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luol Deng,15,902,14.8,6.1,2.3,45.6,33.2,76.9,48.5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny Dennard,3,95,2.8,3,1,42.9,30,64.4,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blaine Denning,1,1,5,4,0,40,27.9,100,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Dentmon,2,8,3.3,1,1.3,33.3,14.3,66.7,36.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Randy Denton,6,413,11.5,8.6,1.3,47.3,21.4,77.9,47.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rod Derline,2,107,4.8,0.8,0.7,41.9,27.9,78.6,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus Derrickson,1,11,4.2,1.2,0.1,48.5,50,80,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dave Deutsch,1,19,1.1,1.1,0.8,16.7,27.9,45,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corky Devlin,3,210,7.1,2.1,2.1,36.6,27.9,74.2,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ernie DiGregorio,5,312,9.6,2,5.1,41.5,27.9,90.2,44.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Donte DiVincenzo,4,201,9,4.6,2.5,41.5,34.7,76.6,51.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mamadi Diakite,2,27,3.7,3.4,0.4,47.1,7.7,68,47.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Derrick Dial,5,82,3.1,1.6,0.8,37.2,19,67.2,38.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheick Diallo,6,183,5.2,4.1,0.4,59.6,28.6,77.4,59.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamidou Diallo,4,207,8.4,3.9,1.1,47.5,27.7,63.4,49.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boris Diaw,14,1064,8.6,4.4,3.5,49.3,33.6,71.7,52.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Yakhouba Diawara,4,187,3.5,1.4,0.7,35.7,30.1,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guillermo Díaz,1,6,0.8,0.3,0.2,25,0,60,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan Dickau,6,300,5.8,1.4,2.5,40.1,34.1,83.1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaniel Dickens,5,19,1.2,0.6,0.1,40,33.3,75,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry Dickerson,2,23,2,0.2,0.8,36.6,27.9,62.5,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
